latitude,longitude,station_name
-24.9167,-51.3667,FAXINAL DA BOA VISTA 
-24.3333,-51.8333,FAZENDA CORUMBATAI 
-24.8000,-52.7000,ALTAMIRA DO PARANA 
-24.7667,-52.2000,PALMITALZINHO 
-24.5331,-52.7331,HERVEIRA 
-24.5333,-52.3500,FAZENDA SAO DOMINGOS 
-24.3000,-53.9167,PALOTINA (EST.EXPER. - DPV) 
-24.7753,-53.9017,OURO VERDE DO OESTE 
-24.5000,-53.5667,ENGENHEIRO AZAURY 
-24.1167,-53.1333,PALMITAL 
-24.0831,-53.9500,RIO BONITO 
-24.4833,-54.2500,VILA BELA VISTA 
-25.3000,-49.2333,COLOMBO 
-25.5000,-48.8167,MORRETES (EST.EXP.FRUTAS TROP) 
-25.0833,-48.8333,UHE CAPIVARI CACHOEIRA JUSANTE 
-25.8167,-48.7500,CUBATAO 
-25.6331,-49.7500,ENGENHEIRO BLEY (RVPSC) 
-25.9500,-49.3931,RIO DA VARZEA DOS LIMA 
-25.4167,-49.1333,PIRAQUARA - FACULDADE AGRONOMIA UFP 
-25.0667,-49.0331,ESCOLA ESTADUAL DE PULADOR 
-25.5333,-54.6000,FOZ DO IGUACU 
-25.9500,-50.5667,PONTILHAO FERRARIA 
-25.6167,-50.7000,REBOUCAS 
-25.2000,-50.8000,GUAMIRANGA 
-25.9500,-51.7000,CRESCIUMA 
-25.7331,-51.5167,ZATARLANDIA (BOM RETIRO) 
-25.5667,-51.2500,CAMPINA BONITA 
-25.3167,-51.5500,FAZENDA SAO JORGE (CAPAO RICO) 
-25.1500,-51.3333,GUAIRACA 
-25.0333,-52.0000,JACUTINGA 
-25.7831,-52.1667,BAIXADA SCHMIDT - SEGREDO 
-25.9339,-52.7111,VISTA ALEGRE 
-25.9167,-52.9833,ALTO VERE 
-25.5167,-53.0167,QUEDAS DO IGUACU - US SANTO OSORIO OSORIO 
-25.6667,-53.6833,SAGRADA FAMILIA 
-25.5419,-53.5067,SALTO CAXIAS - jus - L1 
-25.4408,-54.4031,SANTA TEREZINHA DE ITAIPU 
-26.9217,-48.8392,ILHOTA - JUSANTE 
-26.3333,-49.9167,JARDIM ITAIOPOLIS 
-14.2700,-42.2578,IBIASSUCE (SAO SEBASTIAO) 
-26.8297,-49.2719,TIMBO NOVO 
-26.4194,-49.5731,CORREDEIRA 
-26.0192,-50.5925,FLUVIOPOLIS 
-26.7103,-50.2908,RESIDENCIA FUCK (LAJEADINHO) 
-26.2500,-51.8000,SAO JOAO DO CERRO AGUDO 
-27.4000,-49.8167,AGROLANDIA 
-26.1906,-51.2978,COLONIA AUGUSTO LOUREIRO 
-26.6333,-51.4167,SERRA SANTA RITA - FAX. DOS RIBEIROS RIBEIROS 
-26.2667,-51.9000,UBALDINO TAQUES 
-26.5833,-51.8333,FAZENDA SANTO AGOSTINHO 
-26.3833,-52.2333,FAZENDA SANTA CRUZ 
-26.1167,-52.6833,PATO BRANCO 
-26.4650,-53.4536,SAO JOSE DO CEDRO 
-26.0644,-53.3622,SAO SEBASTIAO DA BELA VISTA 
-26.3333,-53.2167,RINCAO DO CAPETINGA 
-27.3186,-48.5631,GOVERNADOR CELSO RAMOS 
-27.3972,-48.9800,FAZENDA BOA ESPERANCA 
-27.8042,-49.7800,VILA CANOAS 
-27.1208,-50.4567,PONTE ALTA DO NORTE - CIFSUL 
-27.3422,-51.6083,CAPINZAL 
-28.5167,-50.9500,VACARIA 
-27.0972,-50.0339,BARRAGEM OESTE 
-27.5992,-53.0714,LIBERATO SALZANO 
-27.8544,-55.0236,PORTO LUCENA 
-28.2811,-48.7022,IMBITUBA 
-28.3589,-49.2950,ORLEANS - MONTANTE 
-28.8833,-49.5167,ARARANGUA 
-28.3692,-49.8078,DESPRAIADO 
-28.6686,-50.4419,BOM JESUS 
-28.8533,-51.2844,ANTONIO PRADO 
-28.1833,-51.5333,LAGOA VERMELHA I 
-28.2333,-53.7667,PCH PASSO DE AJURICABA JUSANTE 
-28.1111,-53.9931,BOA VISTA 
-28.9897,-55.6742,FAZENDA SANTA CECILIA DO BUTUI 
-29.3447,-49.7281,TORRES 
-29.5911,-50.0336,TERRA DE AREIA 
-29.8833,-51.3833,TRIUNFO 
-29.3089,-56.0553,PASSO MARIANO PINTO 
-30.6956,-55.9744,FAZENDA ENCERRA 
-31.0283,-54.1789,TORQUATO SEVERO 
-32.2372,-53.0897,ARROIO GRANDE 
0.0450000,-51.1097,MACAPA 
0.880300,-52.0094,SERRA DO NAVIO 
1.22610,-50.8972,APOREMA 
-5.50000,-41.9167,SAO JOAO DA SERRA 
-1.85000,-45.0667,SERRANO 
-1.66670,-45.3667,TURIACU 
-0.367200,-62.7753,SAMAUMA 
-0.116700,-67.0000,SAO GABRIEL DA CACHOEIRA 
-1.56670,-45.3667,TURIACU 
-1.06670,-46.9000,TRACUATEUA 
-1.43500,-48.4378,BELEM 
-1.73310,-46.5989,TARARUA - PONTE 
-1.80000,-46.2667,CAMIRANGA 
-1.81750,-46.3439,ALTO BONITO 
-1.20360,-47.1781,CAPANEMA 
-1.35000,-47.9667,BOA VISTA 
-1.29750,-47.9394,CASTANHAL 
-1.28330,-47.9167,CASTANHAL 
-1.55170,-47.1172,OUREM 
-1.97080,-48.2056,ACARA 
-1.53640,-49.2322,MUANA 
-1.75000,-52.2333,PORTO DE MOZ 
-2.76670,-42.2833,TUTOIA 
-1.75030,-48.8669,ABAETETUBA 
-1.68000,-50.4781,BREVES 
-1.75000,-52.2333,PORTO DE MOZ 
-1.12330,-51.9964,JARILANDIA 
-1.73330,-52.2333,PORTO DE MOZ 
-1.45000,-61.6333,MOURA 
-1.45890,-61.6331,MOURA 
-1.39440,-61.9792,CARVOEIRO 
-1.63330,-67.6667,MACUERU 
-2.90000,-40.8333,CAMOCIM 
-2.88330,-40.1167,ACARAU 
-2.81670,-40.2167,ARANAU 
-2.93330,-40.2667,PRATA 
-2.98330,-41.0833,BARROQUINHA 
-2.91670,-45.6500,ALTO TURI 
-2.78500,-50.4536,CIPOAL 
-8.07940,-34.9036,RECIFE / AFOGADOS 
-3.73330,-38.9667,SITIOS NOVOS 
-2.44310,-54.7075,SANTAREM 
-2.00220,-54.0764,MONTE ALEGRE 
-3.63330,-38.7833,PITOMBEIRA 
-3.99890,-38.9436,SAO VICENTE (PONTE BR-020) 
-3.56670,-39.6333,ASSUNCAO 
-3.76670,-38.8833,FORTALEZA 
-3.75000,-38.5833,PICI 
-3.90000,-38.3833,AQUIRAZ 
-3.75000,-38.6833,CAUCAIA 
-3.96670,-38.7833,TRAPIA 
-3.96670,-38.8833,BOM PRINCIPIO 
-3.66670,-38.9833,UMARITUBA 
-3.86670,-38.7500,TUCUNDUBA 
-3.81670,-38.5333,CASTELAO 
-3.78330,-38.4667,FUND.MA.NILVA(AGUA FRIA) 
-3.83330,-38.4667,MESSEJANA 
-3.73330,-38.5667,FUNCEME 
-3.36330,-39.8294,AMONTADA 
-3.75000,-39.3667,ACUDE CAXITORE 
-3.03330,-39.8833,ALMOFADA 
-3.38330,-39.8333,AMONTADA 
-3.16670,-39.7333,ARACATIARA 
-3.45000,-39.4167,CEMOABA 
-3.26670,-39.6500,CRUXATI 
-7.36670,-39.3333,CALDAS 
-3.73330,-39.7833,IRAUCUBA 
-3.91670,-39.1333,IRAPUA 
-3.40000,-39.5667,FAZENDA LAGOINHA 
-3.86670,-39.8667,JUA 
-3.93330,-39.0667,MATIAS 
-3.51670,-39.4167,SITIO TREZE IRMAOS 
-3.38330,-39.0833,PARACURU 
-3.78330,-39.0333,PROGRESSO 
-3.67390,-39.2417,SAO LUIS DO CURU 
-3.55000,-39.1667,SERROTE 
-3.28330,-39.2500,TRAIRI 
-3.41670,-39.0333,PARACURU 
-3.68330,-39.5833,ITAPAJE 
-3.50000,-40.2667,IPAGUASSU 
-3.18330,-39.7500,ARACATIARA 
-3.95000,-39.4333,APUIARES 
-3.61670,-39.8167,MISSI 
-3.54360,-39.5828,ARAPARI 
-3.23330,-39.6333,BELA VISTA 
-3.20000,-39.9833,CARVOEIRO 
-3.96670,-39.5333,BOA ACAO 
-3.15000,-40.1500,MARCO 
-3.85000,-40.5333,TAPERA 
-3.81670,-40.2000,FAZENDA CACIMBINHA 
-3.46670,-40.2000,SANTANA DO ACARAU 
-3.31670,-40.5667,URUOCA 
-3.85000,-40.2167,SOBRAL (OFICINAS) 
-3.53330,-40.3333,MASSAPE 
-3.71670,-40.0833,PATOS 
-3.71690,-40.0169,CARACARA 
-3.83330,-40.5000,JAIBARAS 
-3.65000,-41.6000,DESERTO 
-7.76670,-39.1667,SANTA ROSA 
-3.50000,-41.1167,GENERAL TIBURCIO 
-3.73330,-40.3833,BONFIM 
-3.26670,-44.6333,ANAJATUBA 
-3.98330,-40.7000,PACUJA 
-3.93330,-41.7167,PIRACURUCA 
-3.56420,-41.0942,VICOSA DO CEARA 
-3.58330,-41.0833,VICOSA DO CEARA 
-3.35000,-41.2667,IBUGUACU 
-3.50000,-41.0167,MANHOSO 
-3.65000,-42.1333,FAZENDA BOA VISTA DOS CARIOCAS 
-3.65830,-45.4431,PINDARE-MIRIM 
-3.41940,-51.2558,GRANJA GAZELA 
-3.88890,-54.3150,SITIO SAO PEDRO 
-3.40060,-57.7156,MAUES 
-3.88470,-59.0897,NOVA OLINDA DO NORTE 
-3.87500,-63.7858,BARRO ALTO - SAO RAIMUNDO DO IPIXUNA IPIXUNA 
-3.64140,-66.1031,FORTE DAS GRACAS 
-3.10170,-67.9356,SANTO ANTONIO DO ICA 
-4.56670,-37.7667,ARACATI 
-4.95000,-37.1333,AREIA BRANCA 
-4.60000,-37.8667,SANTA TEREZA 
-4.37280,-37.9244,PARIPUEIRA 
-4.78330,-37.2667,PEIXE GORDO 
-4.01670,-38.8833,ACUDE AMANARY 
-4.83330,-38.1667,ACUDE SANTO ANTONIO DE RUSSAS 
-4.36670,-38.8000,ARACOIABA 
-4.12140,-38.6592,BAU 
-4.48330,-38.3500,CRISTAIS 
-4.49750,-38.3606,CRISTAIS 
-4.53330,-38.5667,CURUPIRA 
-4.15000,-38.9000,GADO 
-4.01670,-38.9333,ITAPEBUSSU 
-4.58330,-38.9500,ITAPIUNA 
-4.35000,-38.1167,ITAPEIM 
-4.75000,-38.8500,OLHO D'AGUA 
-4.21670,-38.9167,PACOTI 
-4.15000,-38.8500,SITIO BICA 
-4.98330,-38.8833,VARZEA DA ONCA 
-4.75000,-38.8667,VARZEA NOVA 
-4.81670,-38.8167,IBARETAMA 
-4.68330,-38.4000,PATOS 
-4.16670,-38.5833,ITAIPABA 
-4.86670,-38.2167,CAPIM GROSSO 
-4.30000,-38.5000,CHOROZINHO 
-8.03330,-34.8833,RECIFE (CAXANGA) 
-4.03000,-38.6300,GUAIUBA 
-4.13330,-38.2333,CASCAVEL 
-4.66670,-39.6167,LAGOA DO MATO 
-4.41670,-38.6667,IDEAL 
-4.08330,-39.2500,PARAMOTI 
-4.80110,-39.6142,FAZENDA CAJAZEIRA 
-4.23330,-39.1833,CARIDADE 
-4.70000,-39.4667,SAO JOSE DA MACAOCA 
-4.08330,-39.9333,ACUDE SANTA MARIA 
-4.41670,-39.0500,ARATUBA 
-4.98330,-39.0667,ACUDE CEDRO 
-4.56670,-39.1667,FAZENDA FEIJAO 
-4.71670,-39.9333,JACAMPARI 
-4.06670,-39.9333,TAPERUABA 
-4.36670,-39.3167,ACUDE SAO MATEUS 
-4.81670,-39.7833,IBUACU 
-4.08330,-39.0500,INHUPORANGA 
-4.31670,-39.8167,SANTA RITA DOS GALDINOS 
-4.98330,-40.2667,CURATIS 
-4.91670,-40.0333,ESPIRITO SANTO 
-4.60000,-40.6333,ENGENHEIRO JOAO TOME 
-4.53330,-40.7167,IPUEIRAS 
-4.21670,-40.0667,ACUDE EDSON QUEIROZ 
-4.31670,-40.2667,LOGRADOURO 
-4.18330,-40.7500,GUARACIABA DO NORTE 
-4.05000,-40.8667,SAO BENEDITO 
-4.41670,-40.4000,HIDROLANDIA 
-4.05000,-40.5167,AMANAIARA 
-4.41670,-40.8833,CROATA 
-4.31670,-40.7000,IPU 
-4.93330,-40.5333,SUCESSO 
-4.01670,-41.4500,ALTO ALEGRE 
-4.46670,-41.9500,CAPITAO DE CAMPOS 
-20.3714,-41.4089,USINA FORTALEZA 
-4.41670,-41.4667,PEDRO II 
-4.28330,-41.7833,PIRIPIRI 
-4.66670,-41.4667,RETIRO 
-4.08330,-63.1333,COARI 
-4.33330,-42.5500,FAZENDA LUSTOSA 
-4.58330,-42.3000,FAZENDA TOCAIA 
-4.06670,-42.5333,MATO GRANDE 
-4.86670,-43.3500,CAXIAS 
-4.83330,-43.3500,CAXIAS 
-4.48330,-43.8833,CODO 
-4.10000,-43.2667,CEDRO 
-4.96670,-44.2333,GONCALVES DIAS 
-4.75470,-56.0794,KM 1385 BR-163 
-5.70000,-36.2500,LAJES (ITARETAMA) 
-5.31670,-35.5667,CANA BRAVA 
-5.86670,-35.3500,MACAIBA 
-5.55000,-35.2333,JACUMA 
-5.70000,-35.7667,RIACHO DOS PAUS - PARTICULAR 
-5.53330,-35.5333,PUREZA 
-5.65000,-36.0000,JARDIM DE ANGICOS 
-27.8083,-50.3283,LAGES 
-5.33330,-36.8333,CARNAUBAIS 
-5.28330,-36.2833,CORREGOS 
-5.25000,-36.7167,PENDENCIAS 
-5.63330,-36.9333,ACUDE MENDUBIM 
-5.41670,-36.0667,JANDAIRA 
-5.96670,-37.7000,OLHO D'AGUA DOS BORGES 
-5.33330,-37.3000,SANTANA 
-5.85000,-37.3167,CAMPO GRANDE (AUGUSTO SEVERO) 
-5.78330,-37.5667,CARAUBAS 
-5.73330,-37.8500,FAZENDA DIAMANTE 
-5.59330,-37.6842,PEDRA DE ABELHAS 
-5.93330,-37.9667,RIACHO DA CRUZ 
-5.83330,-37.9833,ITAU 
-5.46670,-37.5167,GOVERNADOR DIX-SEPT ROSADO 
-5.78330,-37.9167,ACUDE MALHADA VERMELHA 
-5.21670,-37.6667,FAZENDA NOVO HORIZONTE 
-5.64360,-37.2553,UPANEMA 
-5.70000,-38.1667,POTIRETAMA 
-5.10000,-38.3833,MORADA NOVA 
-5.51670,-38.2500,ALTO SANTO 
-5.56670,-38.9667,CANGATI 
-5.61670,-38.5833,ACUDE VELAME 
-5.51670,-38.7500,JAGUARETAMA 
-5.46690,-38.4075,CASTANHAO 
-5.13330,-38.1000,LIMOEIRO DO NORTE 
-5.28330,-38.2667,SAO JOAO DO JAGUARIBE 
-5.16670,-38.6667,SITIA 
-5.33330,-38.7333,SAO GONCALO 
-5.71670,-38.6833,ANINGAS 
-5.15000,-38.8833,ACUDE PEDRAS BRANCAS 
-5.28330,-38.6000,CARNAUBAS 
-5.90000,-38.6167,JAGUARIBE 
-5.81670,-38.3000,IRACEMA 
-5.10000,-38.3667,MORADA NOVA 
-5.32500,-38.9239,ACUDE BANABUIU 
-5.65000,-38.6167,JAGUARIBARA 
-5.25000,-38.1333,TABULEIRO DO NORTE 
-5.75000,-39.6333,MOMBACA 
-5.70000,-38.1667,POTIRETAMA 
-5.58330,-39.4167,ACUDE PATU 
-5.91670,-39.4167,IBICUA 
-6.26670,-37.8000,JOAO DIAS 
-5.85000,-39.7333,CARNAUBAS 
-5.93330,-39.5333,LAGOA DO JUVENAL 
-5.15000,-39.1667,URUQUE 
-5.68060,-39.2000,MILHA 
-5.20000,-39.2833,QUIXERAMOBIM 
-5.91670,-39.6333,CATOLE 
-5.03330,-39.3333,COROATA 
-5.43330,-40.0000,RIACHAO DO BANABUIU 
-5.70000,-39.0167,SOLONOPOLE 
-5.35000,-39.3167,PRUDENTE DE MORAIS 
-5.28330,-39.4333,CASTELO 
-5.23330,-39.9833,SALGADO 
-5.13330,-39.7167,BOA VIAGEM 
-5.68330,-39.8167,FAZENDA SAO JERONIMO 
-5.08330,-39.0333,JUATAMA 
-5.45000,-39.7167,PEDRA BRANCA 
-5.51670,-39.6167,MINEIROLANDIA 
-5.20000,-39.0333,FAZENDA JARDIM 
-5.58000,-39.3681,SENADOR POMPEU 
-5.91670,-39.4169,IBICUA 
-5.18330,-39.7833,SANTO ANTONIO 
-5.75000,-39.6167,MOMBACA 
-5.65110,-39.8442,BOA VISTA 
-5.58330,-39.3667,SENADOR POMPEU 
-5.90000,-39.6000,CANGATI 
-5.83330,-40.6833,COUTINHO 
-5.53860,-40.7739,NOVO ORIENTE 
-5.58330,-40.8500,TRES IRMAOS 
-5.58330,-40.5500,TRANQUEIRAS 
-5.81670,-40.2667,BOA ESPERANCA 
-5.28330,-40.4667,ADAO 
-5.91670,-40.3500,ACUDE VARZEA DO BOI 
-5.21080,-40.7036,AEROPORTO (CRATEUS) 
-5.71670,-40.7000,MONTEIRO 
-5.85000,-40.2167,CARRAPATEIRAS 
-5.21670,-39.5667,MANITUBA 
-5.11670,-40.7167,MORRO ALEGRE 
-5.55000,-40.1333,LAGOINHA 
-5.56670,-40.1667,MUNDO NOVO 
-5.56670,-40.1500,RIACHO DAS VACAS 
-5.58330,-40.2000,CIRINO 
-5.60000,-40.1500,GROTA DA CARNAUBA 
-5.60000,-40.1833,FAZENDA ACUDINHO 
-5.61670,-40.2333,GROTA DA GARROTA 
-5.63330,-40.1833,FAZENDA DOS BODES 
-4.33330,-40.1500,SANTA QUITERIA 
-5.63330,-40.1667,FREI LEANDRO 
-5.65000,-40.2167,LAVANDEIRA 
-5.65000,-40.2333,LAGOA DO PE DA PEDRA 
-5.65000,-40.1833,ESTACAO 
-5.66670,-40.1667,MASSAPE DA ZORRA 
-5.66670,-40.2000,MANGA 
-5.68330,-40.2000,MULUNGU 
-5.20000,-40.6667,CRATEUS 
-5.45000,-41.1000,ALIVIO 
-5.86670,-41.0500,ASSUNCAO 
-5.33330,-41.5667,CASTELO DO PIAUI (MARVAO) 
-5.85000,-41.3833,DICO LEOPOLDINO 
-5.05000,-41.9667,PAJEU 
-5.81670,-41.9667,SANTA CRUZ DOS MILAGRES 
-5.50000,-41.3333,SAO MIGUEL DO TAPUIO 
-5.71670,-41.7000,SAO VICENTE 
-5.03330,-42.4667,ALTOS 
-5.26670,-42.2167,ALTO LONGA 
-5.45000,-42.3667,BENEDITINOS (SAO BENEDITO) 
-5.85000,-42.8167,CANTINHO 
-5.58330,-42.6167,MONSENHOR GIL 
-5.66750,-42.2061,PRATA DO PIAUI 
-5.93330,-42.1167,SAO FELIX DO PIAUI 
-5.93330,-42.7333,SAO PEDRO DO PIAUI 
-5.08330,-42.8167,TERESINA 
-5.08780,-42.7992,TERESINA - CHESF 
-5.70000,-40.2000,FAZENDA CIPO 
-5.70920,-43.5872,MENDES 
-5.05000,-41.0833,OITICICA 
-5.57280,-43.0242,FAZENDA VENEZA 
-5.97560,-43.0617,PALMEIRAIS 
-5.68330,-44.0667,FAZENDA FORTUNA 
-5.70000,-44.3667,SAO DOMINGOS DO MARANHAO 
-5.31670,-43.5167,PAIOL 
-5.98330,-44.9000,LEANDRO 
-21.9000,-49.0000,FAZENDA BARREIRINHO 
-5.41970,-44.9283,FLORES 
-5.36670,-42.7000,DEMERVAL LOBAO 
-5.73330,-45.3333,ALDEIA SARDINHA 
-5.58330,-46.2500,GADO BRAVO 
-5.50000,-45.2167,BARRA DO CORDA 
-5.50000,-45.2500,BARRA DO CORDA 
-5.58330,-45.8833,SOLTA DO CARLOS 
-5.72750,-45.3131,RIO CORDA II 
-5.56670,-46.7667,AMARANTE DO MARANHAO 
-5.81670,-46.4667,GRAJAU 
-5.81670,-46.1333,GRAJAU 
-5.53500,-47.4783,IMPERATRIZ 
-5.28330,-46.3667,PATOS 
-5.71670,-47.5000,ITAGUATINS 
-5.64830,-48.1250,ARAGUATINS 
-5.51670,-45.8167,CACETE 
-5.78940,-47.4689,DESCARRETO 
-5.60440,-46.2386,FORTALEZA 
-5.81670,-61.3000,MANICORE 
-6.28330,-35.6667,ACUDE JAPI II 
-6.31670,-35.1833,GOIANINHA 
-6.23330,-36.1833,CAMPO REDONDO 
-6.10000,-35.7000,SERRA CAIADA 
-6.46670,-35.4333,NOVA CRUZ 
-6.63330,-39.3167,CAIPU 
-6.51670,-35.7333,ARARUNA 
-6.76670,-35.6333,BANANEIRAS 
-6.63330,-35.7833,CACIMBA DE DENTRO 
-6.61670,-35.4667,CAICARA 
-6.78330,-35.8833,SALGADO 
-6.81670,-35.6333,SERRARIA 
-6.80000,-35.5833,VILA MAIA 
-6.32860,-35.6958,SAO JOSE DO CAMPESTRE 
-6.40000,-36.5833,ACUDE GARGALHEIRAS 
-6.02750,-44.2539,COLINAS 
-6.03330,-37.0167,JUCURUTU 
-6.48330,-37.0667,ACUDE ITANS 
-6.20000,-36.5333,ACUDE TOTORO 
-6.24280,-35.9947,SANTA CRUZ 
-6.40000,-38.9500,LIMA CAMPOS 
-6.05000,-36.3500,CERRO CORA 
-6.10000,-37.6333,PATU 
-6.45000,-37.1000,CAICO 
-6.15000,-37.1333,ACUDE OITICICA 
-6.11670,-37.8167,LUCRECIA 
-6.46220,-37.3025,ACUDE LAGOINHA 
-6.08330,-37.9167,MARTINS 
-6.38330,-37.1833,SAO FERNANDO 
-6.15000,-37.7833,ALMINO AFONSO (EX-SITIO MILAGRES) 
-6.75000,-38.9500,LAVRAS DA MANGABEIRA 
-6.28330,-38.7500,CRUZEIRINHO 
-6.26670,-38.9167,ACUDE OROS 
-6.76280,-38.9606,LAVRAS DA MANGABEIRA 
-6.63330,-38.7000,UMARI 
-6.03330,-38.8667,CURRAL NOVO 
-6.95000,-38.9667,AURORA 
-6.85000,-38.7500,FELIZARDO 
-6.78330,-38.7167,IPAUMIRIM 
-6.40890,-38.8636,ICO 
-6.76670,-39.1167,MANGABEIRA 
-5.43330,-39.3500,LACERDA 
-6.25000,-39.6667,FLAMENGO 
-6.48330,-38.9333,RIACHO FUNDO 
-6.96670,-40.3333,ITAGUA 
-6.73530,-38.4481,ANTENOR NAVARRO 
-6.41670,-40.5000,COCOCI 
-6.41670,-38.0167,ALEXANDRIA 
-6.21670,-38.2667,SITIO GANGORRA 
-6.46670,-38.1833,TENENTE ANANIAS 
-6.00000,-38.5000,COMUNIDADE GROSSAS 
-6.98330,-38.8000,BALANCO 
-6.56670,-39.5333,MALHADA 
-6.38330,-39.3000,AEROPORTO (IGUATU) 
-6.51670,-39.5167,JUCAS 
-6.45000,-39.4000,BARRO ALTO 
-6.83330,-39.6667,CACHOEIRA 
-6.13330,-39.8667,CATARINA 
-6.86670,-39.8667,ASSARE 
-7.00000,-39.7333,ALTANEIRA 
-6.46670,-39.1167,VARZEA DA CONCEICAO 
-6.68330,-39.7500,TARRAFAS 
-6.66670,-39.0167,ARROJADO 
-6.75000,-39.0667,PATOS 
-6.91670,-39.5667,FARIAS BRITO 
-6.70000,-39.5000,SUASSURANA 
-6.40000,-39.4000,BAU 
-6.43330,-39.3333,QUIXOA 
-6.36670,-39.3000,IGUATU 
-6.01670,-40.2833,TAUA 
-6.32640,-40.1589,ARNEIROZ 
-6.96670,-40.3333,ACUDE POCO DE PEDRA 
-6.60000,-40.3167,BARRA 
-6.21670,-40.7000,PARAMBU 
-6.56670,-40.1167,AIUABA 
-6.96690,-40.3331,ITAGUA 
-6.98330,-42.4167,ALTO SERENO 
-20.1167,-50.5000,DOLCINOPOLIS 
-6.11670,-41.7833,AROASES 
-6.66670,-41.7000,INHUMA 
-6.51670,-41.5667,LAGOA DO SITIO 
-6.36670,-41.6167,OITIS 
-6.50000,-43.7000,SAO JOAO DOS PATOS 
-6.63330,-42.6833,FRANCISCO AIRES 
-6.96670,-42.6667,NAZARE DO PIAUI 
-6.23330,-42.6833,REGENERACAO 
-6.97330,-42.1061,FAZENDA TALHADA 
-6.36670,-44.3667,MIRADOR 
-6.50000,-44.0167,PARAIBANO 
-6.36920,-44.3594,MIRADOR 
-6.51670,-45.6167,JOSE MIGUEL 
-6.81670,-44.6500,SAO DOMINGOS 
-6.06690,-44.7144,CAMPO LARGO 
-6.28330,-45.2167,RESPLANDES 
-6.23330,-46.4667,CONCEICAO 
-6.33330,-46.0500,FORMOSA 
-6.90000,-46.1667,FORTALEZA DOS NOGUEIRAS 
-6.63330,-46.8833,SAO PEDRO 
-6.28860,-47.3919,TOCANTINOPOLIS 
-6.41310,-48.5333,XAMBIOA 
-6.36390,-48.0725,ANANAS 
-6.79530,-59.0408,SANTAREM SUCUNDURI 
-6.00030,-60.1878,SERINGAL JENIPAPO 
-6.53890,-64.3858,CANUTAMA 
-7.05000,-35.6333,ALAGOA GRANDE 
-7.03330,-35.4833,FAZENDA SANTA LUZIA 
-7.10000,-35.2333,SAPE 
-7.73330,-35.8167,MATA VIRGEM 
-7.53330,-35.8167,FAZENDA LAGOA DOS MARCOS 
-7.35000,-35.8000,FAGUNDES 
-7.85000,-35.2500,CARPINA (FLORESTA DOS LEOES) 
-7.21670,-35.8667,CAMPINA GRANDE 
-7.80000,-35.5833,BOM JARDIM 
-7.96810,-35.1567,ENGENHO SITIO 
-7.91670,-35.9833,VERTENTES 
-7.93330,-35.6500,PASSIRA 
-7.20000,-36.8333,TAPEROA 
-3.70000,-40.3500,SOBRAL 
-7.48330,-36.6667,SERRA BRANCA 
-7.86670,-35.4667,LIMOEIRO 
-7.89420,-35.1733,PAUDALHO 
-7.94280,-35.6342,SALGADINHO 
-7.95000,-36.2000,SANTA CRUZ DO CAPIBARIBE 
-7.51670,-35.3167,TIMBAUBA (RFN) 
-7.66670,-35.1333,USINA MATARI (IAA) 
-7.96670,-36.4167,SITIO SALGADO 
-7.90000,-35.1333,USINA MUSSUREPE 
-7.96670,-35.0667,USINA TIUMA (IAA) 
-7.21670,-37.2667,TEIXEIRA 
-7.87890,-35.4519,LIMOEIRO 
-7.75000,-35.2333,NAZARE DA MATA 
-7.52830,-35.9997,BODOCONGO 
-7.84280,-35.1825,CARPINA 
-7.68330,-37.1000,PRATA 
-7.10000,-36.8500,SALGADINHO 
-7.38330,-36.8167,SAO JOSE DOS CORDEIROS 
-7.70000,-36.1500,RIACHO SANTO ANTONIO 
-7.06670,-36.0667,POCINHOS 
-7.06670,-36.5833,JUAZEIRINHO 
-7.26670,-36.4833,GURJAO 
-7.80000,-36.6667,CONGO 
-7.91670,-36.8667,CAMALAU 
-7.60000,-36.2833,CABACEIRAS 
-7.90000,-36.0500,TAQUARITINGA DO NORTE 
-7.98640,-36.5006,JATAUBA 
-7.96190,-36.2022,SANTA CRUZ DO CAPIBARIBE 
-7.08330,-37.4500,SANTA TERESINHA 
-7.13330,-37.3333,PORCOS 
-7.21420,-37.9258,PIANCO 
-7.13330,-37.0667,PASSAGEM 
-7.21670,-37.7667,OLHO D'AGUA 
-22.1333,-50.8667,FAZENDA OLHO D'AGUA 
-7.25000,-37.4333,MAE D'AGUA DE DENTRO 
-7.53330,-37.8333,JURU 
-7.38330,-37.5000,IMACULADA 
-7.28330,-37.1000,DESTERRO 
-7.13330,-37.6167,CATINGUEIRA 
-7.51670,-37.6500,AGUA BRANCA 
-7.80000,-37.8167,CARNAIBA 
-7.95000,-37.7167,FATIMA 
-7.91670,-37.5167,IRAJAI 
-7.46670,-37.2833,SAO JOSE DO EGITO 
-7.83330,-37.3833,JABITACA (VARAS) 
-7.71670,-37.3500,JARDIM 
-7.93330,-37.6167,QUITIMBU 
-7.58330,-37.5500,TABIRA 
-7.50000,-38.7500,QUIXABINHA 
-7.38330,-38.7667,MAURITI 
-7.25000,-38.6333,ANAUA 
-7.53330,-38.8500,POCO 
-7.25000,-38.7667,MARARUPA 
-7.08330,-38.7167,CUNCAS 
-7.30000,-38.9333,MILAGRES 
-7.85000,-38.5667,CAICARA 
-7.11670,-38.5000,SAO JOSE DE PIRANHAS 
-7.38330,-38.0000,GARROTES 
-7.55000,-38.5167,CONCEICAO 
